time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_car_passenger	arrivals_car_passenger	stuck_car_passenger	en-route_car_passenger	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
25:15:00	90900	4	9	0	360	0	0	0	0	4	9	0	353	0	0	0	0	0	0	0	0	0	0	0	7
25:20:00	91200	6	8	0	358	0	0	0	0	6	8	0	351	0	0	0	0	0	0	0	0	0	0	0	7
25:25:00	91500	4	8	0	354	0	0	0	0	4	8	0	347	0	0	0	0	0	0	0	0	0	0	0	7
25:30:00	91800	2	4	0	352	0	0	0	0	2	4	0	345	0	0	0	0	0	0	0	0	0	0	0	7
25:35:00	92100	7	9	0	350	0	0	0	0	7	9	0	343	0	0	0	0	0	0	0	0	0	0	0	7
25:40:00	92400	6	8	0	348	0	0	0	0	6	8	0	341	0	0	0	0	0	0	0	0	0	0	0	7
25:45:00	92700	7	11	0	344	0	0	0	0	7	11	0	337	0	0	0	0	0	0	0	0	0	0	0	7
25:50:00	93000	1	2	0	343	0	0	0	0	1	2	0	336	0	0	0	0	0	0	0	0	0	0	0	7
25:55:00	93300	7	9	0	341	0	0	0	0	7	9	0	334	0	0	0	0	0	0	0	0	0	0	0	7
26:00:00	93600	3	4	0	340	0	0	0	0	3	4	0	333	0	0	0	0	0	0	0	0	0	0	0	7
26:05:00	93900	4	6	0	338	0	0	0	0	4	6	0	331	0	0	0	0	0	0	0	0	0	0	0	7
26:10:00	94200	4	7	0	335	0	0	0	0	4	7	0	328	0	0	0	0	0	0	0	0	0	0	0	7
26:15:00	94500	4	7	0	332	0	0	0	0	4	7	0	325	0	0	0	0	0	0	0	0	0	0	0	7
26:20:00	94800	6	12	0	326	0	0	0	0	6	12	0	319	0	0	0	0	0	0	0	0	0	0	0	7
26:25:00	95100	4	5	0	325	0	0	0	0	4	5	0	318	0	0	0	0	0	0	0	0	0	0	0	7
26:30:00	95400	6	6	0	325	0	0	0	0	6	6	0	318	0	0	0	0	0	0	0	0	0	0	0	7
26:35:00	95700	8	10	0	323	0	0	0	0	8	10	0	316	0	0	0	0	0	0	0	0	0	0	0	7
26:40:00	96000	6	8	0	321	0	0	0	0	6	8	0	314	0	0	0	0	0	0	0	0	0	0	0	7
26:45:00	96300	3	5	0	319	0	0	0	0	3	5	0	312	0	0	0	0	0	0	0	0	0	0	0	7
26:50:00	96600	9	10	0	318	0	0	0	0	9	10	0	311	0	0	0	0	0	0	0	0	0	0	0	7
26:55:00	96900	8	11	0	315	0	0	0	0	7	10	0	308	0	0	0	0	0	0	0	0	1	1	0	7
27:00:00	97200	1	6	0	310	0	0	0	0	1	6	0	303	0	0	0	0	0	0	0	0	0	0	0	7
27:05:00	97500	10	13	0	307	0	0	0	0	10	13	0	300	0	0	0	0	0	0	0	0	0	0	0	7
27:10:00	97800	6	9	0	304	0	0	0	0	6	9	0	297	0	0	0	0	0	0	0	0	0	0	0	7
27:15:00	98100	4	4	0	304	0	0	0	0	4	4	0	297	0	0	0	0	0	0	0	0	0	0	0	7
27:20:00	98400	5	6	0	303	0	0	0	0	5	6	0	296	0	0	0	0	0	0	0	0	0	0	0	7
27:25:00	98700	4	8	0	299	0	0	0	0	4	7	0	293	0	0	0	0	0	0	0	0	0	1	0	6
27:30:00	99000	3	6	0	296	0	0	0	0	3	6	0	290	0	0	0	0	0	0	0	0	0	0	0	6
27:35:00	99300	4	6	0	294	0	0	0	0	4	6	0	288	0	0	0	0	0	0	0	0	0	0	0	6
27:40:00	99600	5	10	0	289	0	0	0	0	5	10	0	283	0	0	0	0	0	0	0	0	0	0	0	6
27:45:00	99900	7	10	0	286	0	0	0	0	7	10	0	280	0	0	0	0	0	0	0	0	0	0	0	6
27:50:00	100200	5	7	0	284	0	0	0	0	5	7	0	278	0	0	0	0	0	0	0	0	0	0	0	6
27:55:00	100500	5	10	0	279	0	0	0	0	5	10	0	273	0	0	0	0	0	0	0	0	0	0	0	6
28:00:00	100800	9	11	0	277	0	0	0	0	9	11	0	271	0	0	0	0	0	0	0	0	0	0	0	6
28:05:00	101100	6	8	0	275	0	0	0	0	6	8	0	269	0	0	0	0	0	0	0	0	0	0	0	6
28:10:00	101400	5	6	0	274	0	0	0	0	5	6	0	268	0	0	0	0	0	0	0	0	0	0	0	6
28:15:00	101700	6	9	0	271	0	0	0	0	6	9	0	265	0	0	0	0	0	0	0	0	0	0	0	6
28:20:00	102000	3	6	0	268	0	0	0	0	3	6	0	262	0	0	0	0	0	0	0	0	0	0	0	6
28:25:00	102300	2	3	0	267	0	0	0	0	2	3	0	261	0	0	0	0	0	0	0	0	0	0	0	6
28:30:00	102600	3	6	0	264	0	0	0	0	3	6	0	258	0	0	0	0	0	0	0	0	0	0	0	6
28:35:00	102900	3	6	0	261	0	0	0	0	3	6	0	255	0	0	0	0	0	0	0	0	0	0	0	6
28:40:00	103200	7	10	0	258	0	0	0	0	7	10	0	252	0	0	0	0	0	0	0	0	0	0	0	6
28:45:00	103500	4	8	0	254	0	0	0	0	4	8	0	248	0	0	0	0	0	0	0	0	0	0	0	6
28:50:00	103800	2	5	0	251	0	0	0	0	2	5	0	245	0	0	0	0	0	0	0	0	0	0	0	6
28:55:00	104100	3	5	0	249	0	0	0	0	3	5	0	243	0	0	0	0	0	0	0	0	0	0	0	6
29:00:00	104400	2	9	0	242	0	0	0	0	2	8	0	237	0	0	0	0	0	0	0	0	0	1	0	5
29:05:00	104700	7	7	0	242	0	0	0	0	7	7	0	237	0	0	0	0	0	0	0	0	0	0	0	5
29:10:00	105000	4	11	0	235	0	0	0	0	4	11	0	230	0	0	0	0	0	0	0	0	0	0	0	5
29:15:00	105300	1	5	0	231	0	0	0	0	1	5	0	226	0	0	0	0	0	0	0	0	0	0	0	5
29:20:00	105600	3	6	0	228	0	0	0	0	3	6	0	223	0	0	0	0	0	0	0	0	0	0	0	5
29:25:00	105900	5	11	0	222	0	0	0	0	5	10	0	218	0	0	0	0	0	0	0	0	0	1	0	4
29:30:00	106200	2	3	0	221	0	0	0	0	2	3	0	217	0	0	0	0	0	0	0	0	0	0	0	4
29:35:00	106500	3	7	0	217	0	0	0	0	3	7	0	213	0	0	0	0	0	0	0	0	0	0	0	4
29:40:00	106800	3	6	0	214	0	0	0	0	3	6	0	210	0	0	0	0	0	0	0	0	0	0	0	4
29:45:00	107100	2	5	0	211	0	0	0	0	2	5	0	207	0	0	0	0	0	0	0	0	0	0	0	4
29:50:00	107400	2	5	0	208	0	0	0	0	2	4	0	205	0	0	0	0	0	0	0	0	0	1	0	3
29:55:00	107700	4	7	0	205	0	0	0	0	4	7	0	202	0	0	0	0	0	0	0	0	0	0	0	3
30:00:00	108000	0	0	205	0	0	0	0	0	0	0	202	0	0	0	0	0	0	0	0	0	0	0	3	0
30:05:00	108300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
