person_id;person_trip_id;leg_index;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;euclidean_distance
42554;0;0;1191390.0429152527;6111965.988541497;1190791.5665943753;6109154.708728297;36044.0;3157.0;0.0;3789.1719333774854;walk;2874.2769690407613
12396;0;0;1184325.0991819804;6109625.413356614;1183029.654326683;6107218.084837984;36315.0;2888.0;0.0;3466.284975745606;walk;2733.753458109558
12605;0;0;1183963.1976315482;6109195.081230901;1183963.1976315482;6109195.081230901;39193.0;16.0;0.0;20.280905704264367;walk;0.0
84622;0;0;1176777.7002640972;6109965.455280252;1180791.8431263673;6112524.438706107;38878.0;341.0;0.0;5693.7729979799215;car_passenger;4760.434758771305
129823;1;1;1172534.8692295426;6107046.914711936;1174929.6880615782;6106984.904477559;38800.0;428.0;2818.896499972577;2818.896499972577;car;2395.621528422236
108824;1;1;1178751.1588644134;6112285.1923066545;1177679.837694156;6110116.464093583;36264.0;2969.0;3318.471312702106;3318.471312702106;car;2418.9070077238184
84621;0;0;1176777.7002640972;6109965.455280252;1176972.8536725556;6109890.002057569;37281.0;1966.0;357.29764603286844;357.29764603286844;car;209.2320282513128
128719;1;1;1174543.999248067;6109551.837395759;1176646.455156276;6107990.06239022;34900.0;4364.0;5750.880086803523;5750.880086803523;car;2619.0574667023766
26024;0;0;1174036.2568451706;6127684.5232206825;1174036.2568451706;6127684.5232206825;38989.0;280.0;0.0;337.0933797847661;walk;0.0
9891;0;0;1201817.354798492;6119400.062161586;1201632.53033831;6119425.0680916365;39125.0;146.0;0.0;176.01151427104014;walk;186.50838484981375
105928;0;0;1176680.1418876373;6109868.333327315;1176680.1418876373;6109868.333327315;39131.0;161.0;0.0;194.06325890758646;walk;0.0
70682;0;0;1176766.3646319825;6110126.9172314275;1177466.5965754124;6110697.168205083;38443.0;851.0;1173.064184237585;1173.064184237585;car;903.0564476017374
125347;1;1;1183919.1807640456;6109739.730090434;1180657.2735685594;6110297.500827221;38420.0;881.0;6231.636702518218;6231.636702518218;car;3309.251689850836
92481;0;0;1175705.4788937673;6107954.381171849;1175705.4788937673;6107954.381171849;39297.0;19.0;0.0;23.344814927530965;walk;0.0
8389;0;0;1177637.8713476106;6116257.4120165985;1179153.5660367673;6115728.891999843;39027.0;317.0;1889.0862022909268;1889.0862022909268;car;1605.1989904212976
74877;0;0;1175547.7722254456;6107571.539177419;1176523.0783688696;6108967.107848851;32493.0;6878.0;2579.1352542245695;2579.1352542245695;car;1702.596249873702
89999;0;0;1181294.1716057567;6111345.586028354;1183742.6572473824;6111666.7519646175;36694.0;2685.0;0.0;3222.23761822903;walk;2469.459352948157
119824;1;1;1177790.5364754633;6110377.882404003;1177862.5339555214;6110716.310389325;38974.0;417.0;888.5743595066597;888.5743595066597;car;346.0016450591579
96970;1;1;1178040.4391632588;6109712.844715536;1176401.870377425;6109777.226962563;31304.0;8089.0;2816.7931055159984;2816.7931055159984;car;1639.8331438413616
119703;0;0;1175431.6900583745;6110012.326992726;1175864.502836189;6107526.819368301;36650.0;2752.0;0.0;3303.090798767139;walk;2522.910036389376
13053;0;0;1183919.1807640456;6109739.730090434;1184582.6057312805;6110156.535591856;38817.0;587.0;0.0;705.53136969083;walk;783.4918717933663
117976;0;0;1176120.8228470224;6109108.489956358;1176177.5763536266;6109294.050232733;39265.0;160.0;0.0;192.46801838236357;walk;194.04529543367113
198240;1;1;1226526.8471181449;6120692.640481675;1222174.3177916645;6122099.751875632;37967.0;1464.0;9040.158019218092;9040.158019218092;car;4574.327711574259
133897;0;0;1176356.7263240116;6108207.51235358;1176400.0527739802;6108220.7206443325;39358.0;73.0;0.0;87.72255318963649;walk;45.29503517465526
56752;0;0;1182078.2061156654;6112677.562116854;1182013.0449875868;6112576.725462448;39351.0;86.0;0.0;103.75907599579722;walk;120.05833367275007
91148;0;0;1177737.2754067297;6110181.442954798;1177790.5364754633;6110377.882404003;39297.0;154.0;0.0;185.44387432682524;walk;203.53181237005276
88323;0;0;1178390.722591792;6110739.650695622;1178347.661309589;6110731.458653659;39380.0;84.0;0.0;101.30303697303418;walk;43.8335895917878
110379;0;0;1175250.9647421124;6108812.403269047;1178081.124669993;6109761.648356933;36457.0;3007.0;0.0;3609.591569087193;walk;2985.1082818312293
78310;0;0;1176565.423052105;6108820.378857348;1175946.4977104303;6108554.913026964;37281.0;2192.0;1402.8117317137135;1402.8117317137135;car;673.4542936743244
25491;0;0;1184393.6091059586;6107365.902906861;1186995.4396075206;6107680.405313956;36860.0;2614.0;0.0;3137.6134076874205;walk;2620.769681396383
40935;1;1;1182812.289567883;6120181.391005848;1175410.017064161;6112932.145885142;32486.0;6990.0;22613.67285284716;22613.67285284716;car;10360.752532487153
90690;0;0;1177069.8491134604;6110509.850027934;1176430.0781128588;6108438.8787805;27368.0;12118.0;2598.1259451551273;2598.1259451551273;car;2167.539812992551
2329;0;0;1176020.0770475215;6113424.227607265;1176675.0562848914;6108487.30761298;26509.0;12995.0;6686.026951106569;6686.026951106569;car;4980.178393527685
314985;0;0;1177134.1174679473;6110092.893939292;1177121.4638458854;6110001.251455497;39429.0;80.0;0.0;97.01168908077662;walk;92.51193970193633
109623;0;0;1176268.2700295649;6108489.601121431;1176794.7435847567;6109864.135316566;38722.0;799.0;2292.4020689210365;2292.4020689210365;car;1471.9098674545942
236501;1;1;1227379.1140113468;6120394.325669271;1229918.6461023572;6120330.292145991;38682.0;850.0;4196.543906588034;4196.543906588034;car;2540.3392555670853
70842;0;0;1178603.514054359;6110718.5779954335;1178554.36881036;6110544.128155641;39372.0;166.0;0.0;200.28746304183426;walk;181.24017659237626
90000;0;0;1181294.1716057567;6111345.586028354;1180877.5609417208;6110416.682370645;38566.0;988.0;0.0;1186.0605807997024;walk;1018.0503183507421
131505;0;0;1176261.5613184834;6109802.41315555;1176261.5613184834;6109802.41315555;39517.0;44.0;0.0;53.692804527059714;walk;0.0
100067;1;1;1175994.0779815465;6107756.491187543;1175994.0779815465;6107756.491187543;39529.0;41.0;0.0;50.289190675713535;walk;0.0
99262;1;1;1174081.9838890769;6107189.840856648;1176120.5930861342;6108251.359632463;37750.0;1827.0;3771.404050711701;3771.404050711701;car;2298.4232790621413
117976;1;1;1176177.5763536266;6109294.050232733;1176120.8228470224;6109108.489956358;39425.0;160.0;0.0;192.46801838236357;walk;194.04529543367113
100723;0;0;1176652.9850887018;6108101.4933231305;1176575.4548479053;6108069.403929732;39524.0;66.0;0.0;80.19480099139479;walk;83.90868492988297
234764;0;0;1227669.6417158456;6121523.261643608;1227787.338557317;6121721.007881366;39248.0;343.0;0.0;411.7654727769953;walk;230.12196991948989
134813;1;1;1180638.9944024305;6109943.140497493;1179905.773354244;6111998.307586363;38298.0;1297.0;9099.301539306882;9099.301539306882;car;2182.046028084188
128719;2;2;1176646.455156276;6107990.06239022;1175412.4041240616;6107415.246162081;39264.0;341.0;1949.5507006579103;1949.5507006579103;car;1361.3580154543045
25493;1;1;1182574.4440117895;6105732.019555823;1184393.6091059586;6107365.902906861;38958.0;662.0;3976.2427264520043;3976.2427264520043;car;2445.1863823935964
96970;2;2;1176401.870377425;6109777.226962563;1176742.4448900633;6110619.76513998;39393.0;230.0;1485.0400910639362;1485.0400910639362;car;908.7692661313271
119221;0;0;1177985.8775952654;6110233.510408489;1177938.4542095813;6110095.25815601;39508.0;124.0;0.0;148.93739224954504;walk;146.15971683500064
73188;0;0;1178505.7755911923;6112424.954744839;1176400.0527739802;6108220.7206443325;26317.0;13317.0;6080.994017457641;6080.994017457641;car;4702.09027505753
94301;0;0;1175653.978249058;6107946.945355338;1175811.1821399769;6107985.008427935;39525.0;128.0;0.0;154.59745883079867;walk;161.74628532231768
124943;1;1;1177165.4886629593;6110634.4165805355;1176703.4227434085;6109417.008757204;33059.0;6609.0;2325.922993711866;2325.922993711866;car;1302.1469664824604
22654;1;1;1179546.5008476176;6125038.720963564;1179565.5051733172;6125052.87179232;39676.0;5.0;0.0;6.523802209964391;walk;23.69409947194504
235219;1;1;1228324.66690685;6121818.498100622;1228462.7174563282;6121572.091407519;38991.0;695.0;416.64944701580714;416.64944701580714;car;282.44329097556164
84698;0;0;1175397.9349191887;6111490.469792964;1176273.5011593988;6108928.812181379;36650.0;3051.0;0.0;3661.222720547551;walk;2707.158281295745
8389;1;1;1179153.5660367673;6115728.891999843;1177637.8713476106;6116257.4120165985;39344.0;372.0;2331.66242481129;2331.66242481129;car;1605.1989904212976
24209;1;1;1180944.3139987788;6117193.701303442;1191132.7988700194;6108933.006387917;36749.0;2969.0;23093.35633408797;23093.35633408797;car;13116.566031506616
1827;0;0;1181472.9323036051;6112855.7634123545;1180657.2735685594;6110297.500827221;36665.0;3062.0;0.0;3674.9303294993633;walk;2685.145550347194
55772;1;1;1185635.2267547003;6111799.906936677;1181696.4031422716;6112994.013259842;38387.0;1358.0;12118.65721661965;12118.65721661965;car;4115.8500168067985
12540;0;0;1184923.6978880144;6108618.8416985925;1186995.4396075206;6107680.405313956;39027.0;736.0;6568.616471752874;6568.616471752874;car;2274.3738919432226
125440;1;1;1178554.36881036;6110544.128155641;1178681.241167148;6110656.059120634;39655.0;108.0;0.0;130.77548087179537;walk;169.18964460354252
71801;2;2;1177786.2972117714;6111484.366445528;1178193.5392782313;6110227.9192389045;37079.0;2689.0;2961.233827091271;2961.233827091271;car;1320.7973666416292
107616;1;1;1177460.4699305845;6110259.209479265;1177531.3511426947;6110410.128349145;39699.0;91.0;0.0;110.38149756256803;walk;166.73527376074662
2918;1;1;1175864.5302653243;6115601.171593979;1174850.4520848738;6114006.547461651;37861.0;1931.0;0.0;2318.0686195308804;walk;1889.7567778599819
70340;1;1;1175864.502836189;6107526.819368301;1175754.81619568;6107536.221248617;39755.0;45.0;0.0;54.32726286134075;walk;110.08884802568204
86126;0;0;1181070.6988501116;6110428.821551167;1176561.77183679;6111443.49350233;38878.0;943.0;0.0;9616.85606671229;car_passenger;4621.6860538051415
194926;0;0;1230760.5386141865;6123534.210256861;1235266.8122423147;6122534.266388005;38956.0;867.0;5120.603138263816;5120.603138263816;car;4615.884503800602
5075;0;0;1174688.4282299476;6114502.55037207;1177184.6152081385;6117448.742163168;38783.0;1095.0;6171.65208784274;6171.65208784274;car;3861.475818909968
73987;1;1;1177121.4638458854;6110001.251455497;1176977.7448314652;6109959.778201859;39661.0;221.0;0.0;266.0814098954367;walk;149.5833743207812
125034;1;1;1182111.7775625;6112637.857696161;1180778.2168600534;6110288.162792193;39000.0;886.0;7859.298783051108;7859.298783051108;car;2701.7494866923985
194928;1;1;1230800.8198413248;6123654.120534451;1230760.5386141865;6123534.210256861;39856.0;34.0;0.0;41.25574420016461;walk;126.49526446282584
94299;0;0;1175792.2963953125;6107790.860860294;1175792.2963953125;6107790.860860294;39884.0;32.0;0.0;39.24594069426391;walk;0.0
68927;0;0;1168407.5309745087;6129028.019453958;1169217.0789667983;6128807.387957392;39279.0;653.0;0.0;784.6226760042141;walk;839.0746147373948
129780;1;1;1176938.2960312525;6110014.9841070175;1176904.2089014517;6110134.727077886;39838.0;95.0;0.0;114.38354790847595;walk;124.50024694986968
235222;1;1;1230962.3316310314;6122717.498176558;1228462.7174563282;6121572.091407519;39191.0;746.0;3779.7043913493712;3779.7043913493712;car;2749.550452153488
109149;1;1;1168168.5530801592;6106470.414271866;1176932.0323608075;6108241.332304787;32227.0;7736.0;10006.722573456342;10006.722573456342;car;8940.621890096701
12122;0;0;1185063.5531023215;6110431.508161403;1185245.3570776475;6109152.674740929;39537.0;496.0;0.0;2787.478299935249;car_passenger;1291.6917599666651
315403;0;0;1177069.8491134604;6110509.850027934;1176812.2589436676;6110394.561971074;39893.0;166.0;0.0;199.93761425387348;walk;282.21274178952325
25488;0;0;1184393.6091059586;6107365.902906861;1182302.4648744117;6105143.565866056;36860.0;3216.0;0.0;3860.015182114375;walk;3051.502272662919
818;2;2;1177382.0932761913;6109992.559657615;1176676.7892523147;6109610.577868223;33841.0;6242.0;870.5206621040172;870.5206621040172;car;802.0996531124925
117976;2;2;1176120.8228470224;6109108.489956358;1176274.829383161;6109032.508463562;39991.0;92.0;0.0;111.48580880577387;walk;171.73002189780118
104935;1;1;1177790.5364754633;6110377.882404003;1177878.2426268293;6110546.580444492;39928.0;159.0;0.0;190.96002319046733;walk;190.13520939663013
99512;0;0;1176880.0952770123;6111098.589680623;1175754.81619568;6107536.221248617;24621.0;15477.0;4784.656040028098;4784.656040028098;car;3735.8696251657293
102992;0;0;1174806.167697333;6110438.450855875;1176544.329850628;6108567.446090552;30916.0;9188.0;27738.12610902809;27738.12610902809;car;2553.7945303038523
1614;1;1;1172733.7555886018;6132411.671130462;1172733.7555886018;6132411.671130462;40107.0;0.0;0.0;0.0;outside;0.0
314985;1;1;1177121.4638458854;6110001.251455497;1177134.1174679473;6110092.893939292;40029.0;80.0;0.0;97.01168908077662;walk;92.51193970193633
127916;0;0;1175134.6027676803;6109515.886775361;1176544.329850628;6108567.446090552;36395.0;3720.0;2157.277242148987;2157.277242148987;car;1699.079215633561
8388;0;0;1177637.8713476106;6116257.4120165985;1178981.6526151164;6116783.853998888;39027.0;1090.0;2019.249266431478;2019.249266431478;car;1443.2218317420177
118678;1;1;1176219.680137686;6109415.840447707;1176219.680137686;6109415.840447707;40076.0;43.0;0.0;52.05359737836909;walk;0.0
28711;0;0;1177629.7078520213;6094616.930024963;1178082.5105812813;6094442.624622151;39902.0;220.0;660.1088067316684;660.1088067316684;car;485.19345118681656
84621;1;1;1176972.8536725556;6109890.002057569;1176777.7002640972;6109965.455280252;39247.0;885.0;361.34650893694266;361.34650893694266;car;209.2320282513128
131505;1;1;1176261.5613184834;6109802.41315555;1176261.5613184834;6109802.41315555;40117.0;44.0;0.0;53.692804527059714;walk;0.0
101405;1;1;1180374.5793555283;6112180.8218762595;1180291.0654583056;6111721.657131728;39787.0;385.0;0.0;462.0542687632608;walk;466.6977969202531
72526;1;1;1171559.3373437994;6106711.676856206;1171317.2746892257;6106689.886810906;40051.0;133.0;0.0;160.3942512965695;walk;243.04142612613418
75501;1;1;1176972.8536725556;6109890.002057569;1176880.6409436222;6109871.4250067845;40106.0;96.0;0.0;116.03460212320249;walk;94.06537191338889
114861;1;1;1175702.4667393179;6107575.939299977;1175602.2208361803;6107680.572520892;40076.0;149.0;0.0;179.08434465556542;walk;144.90463075716164
235218;1;1;1228345.8159296836;6121645.0138221355;1228462.7174563282;6121572.091407519;40063.0;167.0;0.0;201.44632113008512;walk;137.7811506896489
94628;0;0;1176566.1232457156;6108469.645271253;1175250.9647421124;6108812.403269047;39911.0;337.0;0.0;3252.4319653407574;car_passenger;1359.0897448850046
94301;1;1;1175811.1821399769;6107985.008427935;1175653.978249058;6107946.945355338;40125.0;128.0;0.0;154.59745883079867;walk;161.74628532231768
109149;2;2;1176932.0323608075;6108241.332304787;1176771.8667775241;6108134.6972728595;39963.0;302.0;922.9216485418415;922.9216485418415;car;192.41633013511844
146824;0;0;1231026.5982516962;6133855.589525632;1232986.3802373996;6136908.649511321;37727.0;2539.0;21201.667663954147;21201.667663954147;car;3627.9361498940193
84696;1;1;1180995.096289741;6104559.242155628;1175397.9349191887;6111490.469792964;36478.0;3791.0;19462.477778791173;19462.477778791173;car;8908.991635901868
33580;1;1;1181569.3024105574;6104816.228088245;1185255.3660375685;6113569.237060538;37796.0;2487.0;19698.788646594527;19698.788646594527;car;9497.485516251772
110015;0;0;1175811.9170182336;6111721.226927159;1176086.5317371215;6108446.373120733;26658.0;13625.0;5192.963170524362;5192.963170524362;car;3286.3476227109136
193691;0;0;1229458.6587141585;6126188.267542256;1230958.7534996562;6124073.1885988265;37577.0;2723.0;0.0;3268.025512468671;walk;2593.0374664505857
113498;1;1;1178947.1070005682;6111660.918096562;1178184.63246286;6110670.73346725;39000.0;1307.0;2377.1027374559667;2377.1027374559667;car;1249.7331798341977
54638;1;1;1230046.4602004641;6104174.539273683;1229824.078086399;6103712.086594921;39667.0;640.0;0.0;769.0094308592884;walk;513.1435323090084
199571;1;1;1240346.7330765266;6146779.714006054;1240008.3413053614;6146664.244819618;40296.0;29.0;0.0;35.735091574212845;walk;357.55016963860305
75625;1;1;1176534.5588631565;6108452.213613994;1176326.5297137904;6108519.788329385;40159.0;180.0;0.0;216.6781698885729;walk;218.72921420359333
125031;0;0;1180778.2168600534;6110288.162792193;1178343.5333352133;6111453.435118403;37268.0;3095.0;7665.498760162828;7665.498760162828;car;2699.174588714041
78927;0;0;1179905.773354244;6111998.307586363;1178193.5392782313;6110227.9192389045;33665.0;6703.0;5164.878442555217;5164.878442555217;car;2462.929238097231
100723;1;1;1176575.4548479053;6108069.403929732;1176652.9850887018;6108101.4933231305;40332.0;66.0;0.0;80.19480099139479;walk;83.90868492988297
8388;1;1;1178981.6526151164;6116783.853998888;1177637.8713476106;6116257.4120165985;40117.0;289.0;1770.5175175076847;1770.5175175076847;car;1443.2218317420177
190113;0;0;1231360.8240850419;6123244.147925308;1229150.8391958158;6121418.678011704;37226.0;3197.0;0.0;3837.3618356738784;walk;2866.421744279764
101034;1;1;1177475.4972962094;6110426.0706158;1177475.4972962094;6110426.0706158;40332.0;111.0;0.0;133.58788763441734;walk;0.0
23464;0;0;1184599.5503074848;6107100.397345015;1175205.318847197;6114110.895327322;28091.0;12365.0;0.0;14838.167846155324;walk;11721.717736295925
4486;0;0;1174859.5582342346;6116309.539292611;1170508.400896926;6116002.903792045;38529.0;1946.0;11802.615057645864;11802.615057645864;car;4361.948590277301
55052;1;1;1182977.577880909;6119510.096153483;1182780.5856149634;6116436.2408833355;37253.0;3223.0;0.0;3868.0106720139947;walk;3080.1610631028425
81469;0;0;1178841.42235196;6109489.668657358;1178960.9827411156;6109482.242747398;40487.0;4.0;0.0;0.0;car;119.7907792517838
235182;1;1;1229150.8391958158;6121418.678011704;1229081.5780773794;6121245.958521734;40452.0;40.0;0.0;48.44583857113301;walk;186.08902370277355
45143;1;1;1212265.828329733;6116609.004148942;1212234.9500277755;6116462.034045648;40414.0;87.0;0.0;105.16280905375957;walk;150.17882938086893
127178;1;1;1185315.1710483548;6108183.435093258;1175705.4788937673;6107954.381171849;27025.0;13477.0;16644.12237545637;16644.12237545637;car;9612.421599412552
193672;1;1;1231111.0580724867;6123386.82252653;1230927.3345124167;6123359.212810837;40449.0;59.0;228.50332403843595;228.50332403843595;car;185.78655205759318
104932;1;1;1177790.5364754633;6110377.882404003;1177878.2426268293;6110546.580444492;40349.0;159.0;0.0;190.96002319046733;walk;190.13520939663013
94299;1;1;1175792.2963953125;6107790.860860294;1175792.2963953125;6107790.860860294;40484.0;32.0;0.0;39.24594069426391;walk;0.0
193698;1;1;1231023.3021778704;6123201.045725143;1229458.6587141585;6126188.267542256;39936.0;584.0;3631.077044264582;3631.077044264582;car;3372.180800783845
72525;0;0;1171317.2746892257;6106689.886810906;1176345.3619537503;6108064.273093887;34312.0;6224.0;6213.293578123063;6213.293578123063;car;5212.542488509678
104717;0;0;1168168.5530801592;6106470.414271866;1176714.4510176869;6108621.907453753;39537.0;1023.0;0.0;10349.898424147712;car_passenger;8812.564579641135
127178;2;2;1175705.4788937673;6107954.381171849;1176071.6605052873;6108000.738936931;40502.0;76.0;405.27713382677547;405.27713382677547;car;369.10434161468635
91116;1;1;1176487.0904438985;6109795.265517831;1176401.870377425;6109777.226962563;40530.0;50.0;0.0;60.80974942405218;walk;87.108261410079
94299;2;2;1175792.2963953125;6107790.860860294;1175792.2963953125;6107790.860860294;40568.0;32.0;0.0;39.24594069426391;walk;0.0
133896;1;1;1176338.5555852521;6108256.135120049;1176356.7263240116;6108207.51235358;40563.0;70.0;0.0;84.81042579865024;walk;51.907120572532286
12540;1;1;1186995.4396075206;6107680.405313956;1184923.6978880144;6108618.8416985925;39763.0;872.0;6830.269632953966;6830.269632953966;car;2274.3738919432226
315403;1;1;1176812.2589436676;6110394.561971074;1177069.8491134604;6110509.850027934;40493.0;166.0;0.0;199.93761425387348;walk;282.21274178952325
1974;0;0;1181807.0489970236;6116259.19873898;1184417.3712755449;6117958.467730267;37487.0;3210.0;0.0;3852.79000540156;walk;3114.690594985879
2477;0;0;1178845.847979008;6114311.077968083;1178789.7296894265;6111533.290255063;40013.0;688.0;5025.046609914021;5025.046609914021;car;2778.3545204007064
124943;2;2;1176703.4227434085;6109417.008757204;1176794.7435847567;6109864.135316566;39668.0;1053.0;350.0847814042069;350.0847814042069;car;456.35693941397443
194926;1;1;1235266.8122423147;6122534.266388005;1230760.5386141865;6123534.210256861;39823.0;916.0;5634.529868527414;5634.529868527414;car;4615.884503800602
48389;0;0;1192236.6420282726;6097025.961509139;1192843.510104714;6100292.725189883;37095.0;3658.0;0.0;4390.655636884082;walk;3322.6546326742423
65610;0;0;1197111.5319580864;6104646.563766847;1198881.2942873328;6106779.3425792195;37782.0;2973.0;0.0;3568.278353227987;walk;2771.4263772510785
100067;2;2;1175994.0779815465;6107756.491187543;1175994.0779815465;6107756.491187543;40729.0;41.0;0.0;50.289190675713535;walk;0.0
225175;0;0;1221044.5472186161;6124781.889615139;1221044.5472186161;6124781.889615139;40772.0;0.0;0.0;0.0;car;0.0
96084;1;1;1177862.5339555214;6110716.310389325;1177862.5339555214;6110716.310389325;40762.0;50.0;0.0;60.056669713213076;walk;0.0
117351;1;1;1178519.662945352;6109179.89467378;1175071.3243458318;6110929.099170249;31067.0;9751.0;5535.124632084558;5535.124632084558;car;3866.6206779835543
5075;1;1;1177184.6152081385;6117448.742163168;1174688.4282299476;6114502.55037207;39878.0;941.0;5628.260252439623;5628.260252439623;car;3861.475818909968
117351;2;2;1175071.3243458318;6110929.099170249;1174846.743678357;6110997.214359365;40818.0;7.0;0.0;0.0;car;234.68309524076074
315403;2;2;1177069.8491134604;6110509.850027934;1176812.2589436676;6110394.561971074;40659.0;166.0;0.0;199.93761425387348;walk;282.21274178952325
47528;1;1;1171709.4485041767;6116566.461842839;1178960.9827411156;6109482.242747398;38196.0;2633.0;24364.213728571936;24364.213728571936;car;10137.598777901125
6166;0;0;1175695.4303444591;6115897.519346812;1177519.3777038464;6117522.282803009;40013.0;849.0;5629.241061950155;5629.241061950155;car;2442.6707224696897
98311;1;1;1176705.2797798468;6108150.730960999;1176728.8899803823;6108187.26650022;40796.0;69.0;0.0;83.10227299589626;walk;43.50042753235183
22658;1;1;1177345.0428071953;6125245.962439604;1179565.5051733172;6125052.87179232;40393.0;477.0;2978.864131661782;2978.864131661782;car;2228.842102400223
108311;1;1;1176523.0783688696;6108967.107848851;1176484.8618691573;6109050.554357794;40779.0;97.0;0.0;117.56435413075081;walk;91.78137449969371
263278;1;1;1230346.1471315823;6112869.019150637;1230072.6393360312;6117467.85223933;40273.0;609.0;5931.61957107677;5931.61957107677;car;4606.959115499804
117574;1;1;1176571.488532144;6108896.038610045;1175900.5888979547;6108108.06365408;39921.0;965.0;1651.920410986649;1651.920410986649;car;1034.8965409079804
70900;0;0;1177880.4913876536;6110167.896858869;1175085.908077425;6109846.989199337;30721.0;10175.0;3988.777086204588;3988.777086204588;car;2812.9482049541066
235221;1;1;1228345.8159296836;6121645.0138221355;1228462.7174563282;6121572.091407519;40744.0;167.0;0.0;201.44632113008512;walk;137.7811506896489
109536;1;1;1171549.1698488882;6106652.184402681;1171309.77727745;6106619.617319172;40779.0;163.0;0.0;196.32418112147218;walk;241.59763696694307
108636;1;1;1176942.5517822083;6110607.420959333;1176273.5011593988;6108928.812181379;25950.0;14996.0;2676.826425573663;2676.826425573663;car;1807.0296525809265
243803;1;1;1231117.942587736;6108708.784487333;1231288.1576381358;6109057.563999133;40577.0;382.0;0.0;458.4185224032051;walk;388.0983267602004
98287;1;1;1178347.661309589;6110731.458653659;1178546.7887452343;6110776.568800203;40819.0;150.0;0.0;180.1189868967419;walk;204.17311514471626
98286;1;1;1178347.661309589;6110731.458653659;1178546.7887452343;6110776.568800203;40819.0;150.0;0.0;180.1189868967419;walk;204.17311514471626
87696;0;0;1178363.8621894429;6109254.586589046;1181031.338014998;6108894.597692176;37984.0;3009.0;0.0;3610.9050750809934;walk;2691.657349253594
36114;1;1;1196998.9488078644;6104210.349754775;1196016.68314204;6103587.105819242;39954.0;1052.0;0.0;1262.4147525750539;walk;1163.3051368562744
70843;1;1;1177682.1690634699;6111477.540592829;1178603.514054359;6110718.5779954335;37390.0;3627.0;3621.5678764284157;3621.5678764284157;car;1193.6920945040233
82455;1;1;1170258.6451356902;6116182.351825195;1178249.4928703909;6110691.248466376;37416.0;3620.0;18929.3013880868;18929.3013880868;car;9695.6621030441
86128;0;0;1181070.6988501116;6110428.821551167;1179277.833691035;6112035.292624146;40298.0;740.0;8387.51010542166;8387.51010542166;car;2407.304464945612
76739;0;0;1177516.8704362917;6110933.805388374;1176771.8667775241;6108134.6972728595;38035.0;3016.0;0.0;3620.2620626230905;walk;2896.556005658708
130838;1;1;1180374.5793555283;6112180.8218762595;1180262.0889476729;6111891.342168307;40844.0;219.0;0.0;263.2312247625106;walk;310.568177983207
55074;1;1;1184417.3712755449;6117958.467730267;1184332.5827238224;6118309.305091057;40629.0;438.0;0.0;525.7310742869985;walk;360.93760157301114
102858;0;0;1176355.5973041751;6108956.727530987;1176484.8618691573;6109050.554357794;40940.0;153.0;0.0;183.6248398581378;walk;159.72727127424457
70841;1;1;1178554.36881036;6110544.128155641;1178603.514054359;6110718.5779954335;40932.0;166.0;0.0;200.28746304183426;walk;181.24017659237626
261356;0;0;1210402.7999877578;6143345.712327206;1205449.645163441;6141577.143658236;40050.0;1050.0;0.0;9021.385002293373;car_passenger;5259.427521177008
1828;0;0;1181472.9323036051;6112855.7634123545;1179284.9207036137;6114519.973816937;38243.0;2870.0;0.0;3444.587300047587;walk;2748.9981870523834
269525;1;1;1216595.3727389355;6139608.173550105;1216482.6921088719;6139708.76240079;40833.0;281.0;0.0;338.0696130872107;walk;151.04648712812624
6354;1;1;1181643.8943562387;6101518.077625886;1181544.453019731;6101775.7948210165;40907.0;212.0;0.0;254.54622456633345;walk;276.2367319394062
71802;0;0;1171775.1604481228;6106683.2368664695;1178841.42235196;6109489.668657358;30072.0;11113.0;9638.549670257256;9638.549670257256;car;7603.1649127538485
234763;1;1;1227080.958492491;6121019.533180032;1227669.6417158456;6121523.261643608;40581.0;608.0;1066.2347382212079;1066.2347382212079;car;774.7840360229497
28236;0;0;1233264.432187555;6095905.292403376;1232315.3543399808;6097092.9281098135;40796.0;426.0;2406.105710446389;2406.105710446389;car;1520.2721243125713
83993;0;0;1176589.0989355962;6109828.75195718;1176086.5317371215;6108446.373120733;30025.0;11202.0;2396.645832774584;2396.645832774584;car;1470.8993971173759
70899;0;0;1177880.4913876536;6110167.896858869;1180556.2904834384;6110546.675126723;40752.0;476.0;0.0;6317.3679880764885;car_passenger;2702.4754905828545
84697;1;1;1175491.7976449826;6112387.397575572;1175397.9349191887;6111490.469792964;40250.0;988.0;0.0;1185.9634108377554;walk;901.8257362195353
314985;2;2;1177134.1174679473;6110092.893939292;1177197.0792493569;6110091.602415903;41229.0;68.0;0.0;82.43105951628976;walk;62.975026406759305
70900;1;1;1175085.908077425;6109846.989199337;1175460.1907774783;6109946.914918534;40896.0;402.0;1498.7693754852367;1498.7693754852367;car;387.39216424226584
71948;0;0;1177531.3511426947;6110410.128349145;1175606.1115557058;6109019.568503521;29323.0;11977.0;2885.5419815800087;2885.5419815800087;car;2374.911398677838
315040;0;0;1177124.2257304601;6110093.121561514;1177042.4332888438;6110160.865454425;41207.0;100.0;0.0;120.940521332495;walk;106.20375950162072
110378;1;1;1175534.825883097;6109035.354425764;1175250.9647421124;6108812.403269047;41077.0;232.0;0.0;279.30373082734644;walk;360.9492563261792
