id_personne;person_id;trip_id;departure_time;arrival_time;travel_time;following_purpose;is_commute;mode;preceeding_activity_index;following_activity_index
18325902000.0;47379;4.0;13.25;13.36037380197926;0.11037380197926083;home;False;car;4.0;5.0
40122302000.0;47380;1.0;8.0;8.321382319364336;0.3213823193643357;leisure;False;car;1.0;2.0
40122302000.0;47380;2.0;19.5;19.821382319364336;0.3213823193643357;home;False;car;2.0;3.0
31406001000.0;47562;1.0;15.0;15.495988009766863;0.4959880097668634;work;True;car;1.0;2.0
31406001000.0;47562;2.0;18.0;18.49598800976686;0.49598800976686164;home;False;car;2.0;3.0
24436202000.0;47563;1.0;6.333333333333332;7.046965333736901;0.7136320004035692;work;True;car_passenger;1.0;2.0
24436202000.0;47563;2.0;16.516666666666666;17.230298667070237;0.713632000403571;home;False;car_passenger;2.0;3.0
40198601000.0;47756;1.0;8.416666666666666;9.083042830706168;0.6663761640395016;leisure;False;car;1.0;2.0
40198601000.0;47756;2.0;11.5;12.166376164039502;0.6663761640395016;home;False;car;2.0;3.0
10708301000.0;47757;1.0;13.0;13.910912787908389;0.9109127879083889;other;False;car;1.0;2.0
10708301000.0;47757;2.0;15.0;15.35898034567969;0.35898034567969006;shop;False;car;2.0;3.0
10708301000.0;47757;3.0;16.75;17.31756096480291;0.5675609648029116;home;False;car;3.0;4.0
4948901000.0;48025;1.0;7.5;7.610616681431324;0.11061668143132408;other;False;car;1.0;2.0
4948901000.0;48025;2.0;7.666666666666668;8.040262126344647;0.37359545967797914;work;True;car;2.0;3.0
4948901000.0;48025;3.0;18.0;18.35231744127158;0.3523174412715804;home;False;car;3.0;4.0
12023201000.0;48265;1.0;8.5;8.533651199087105;0.0336511990871049;shop;False;car;1.0;2.0
12023201000.0;48265;2.0;8.583333333333334;9.019010843425374;0.4356775100920398;work;True;car;2.0;3.0
12023201000.0;48265;3.0;18.25;18.437071379917292;0.18707137991729184;shop;False;car;3.0;4.0
12023201000.0;48265;4.0;18.75;19.035718614808626;0.28571861480862637;home;False;car;4.0;5.0
7831104000.0;48665;1.0;19.5;19.643356791258732;0.14335679125873213;leisure;False;car_passenger;1.0;2.0
7831104000.0;48665;2.0;21.66666666666667;21.810023457925404;0.14335679125873213;home;False;car_passenger;2.0;3.0
8517201000.0;48666;1.0;9.5;9.942086749344066;0.44208674934406567;leisure;False;car;1.0;2.0
8517201000.0;48666;2.0;11.5;11.942086749344066;0.44208674934406567;home;False;car;2.0;3.0
8517201000.0;48666;3.0;14.0;14.075333742619021;0.07533374261902104;shop;False;walk;3.0;4.0
8517201000.0;48666;4.0;14.5;14.575333742619021;0.07533374261902104;home;False;walk;4.0;5.0
269102000.0;48667;1.0;7.166666666666668;7.205719772372639;0.03905310570597109;other;False;car;1.0;2.0
269102000.0;48667;2.0;7.25;7.764557849399894;0.5145578493998944;work;True;car;2.0;3.0
269102000.0;48667;3.0;16.25;16.75614404596082;0.50614404596082;home;False;car;3.0;4.0
21183104000.0;48668;1.0;19.166666666666668;19.54280238898062;0.37613572231395054;education;True;car;1.0;2.0
21183104000.0;48668;2.0;21.0;21.37613572231395;0.37613572231395054;home;False;car;2.0;3.0
24212801000.0;48995;1.0;6.666666666666668;7.078210416298043;0.41154374963137474;education;True;car;1.0;2.0
24212801000.0;48995;2.0;15.75;16.161543749631374;0.41154374963137386;home;False;car;2.0;3.0
6518402000.0;48996;1.0;8.0;8.02016317435326;0.02016317435326087;other;False;car;1.0;2.0
6518402000.0;48996;2.0;8.083333333333334;8.30952972293282;0.22619638959948674;work;True;car;2.0;3.0
6518402000.0;48996;3.0;18.5;18.660054468381247;0.16005446838124726;shop;False;car;3.0;4.0
6518402000.0;48996;4.0;18.916666666666668;18.990091881523682;0.07342521485701425;home;False;car;4.0;5.0
17065203000.0;48997;1.0;7.25;8.242189271778841;0.992189271778841;education;True;pt;1.0;2.0
17065203000.0;48997;2.0;15.25;16.24218927177884;0.992189271778841;home;False;pt;2.0;3.0
17065203000.0;48997;3.0;17.5;17.577160373249487;0.07716037324948744;leisure;False;car_passenger;3.0;4.0
17065203000.0;48997;4.0;19.58333333333333;19.660493706582816;0.07716037324948744;home;False;car_passenger;4.0;5.0
5087501000.0;49356;1.0;15.5;15.906712253113483;0.4067122531134828;other;False;car;1.0;2.0
5087501000.0;49356;2.0;17.0;17.02592869087015;0.02592869087014904;leisure;False;car;2.0;3.0
5087501000.0;49356;3.0;23.91666666666667;24.349303618872284;0.4326369522056126;home;False;car;3.0;4.0
3658402000.0;49620;1.0;8.166666666666666;8.196470424818953;0.029803758152286974;leisure;False;car;1.0;2.0
3658402000.0;49620;2.0;8.5;8.522781957773642;0.022781957773641892;work;True;car;2.0;3.0
3658402000.0;49620;3.0;11.75;11.772781957773642;0.022781957773641892;leisure;False;car;3.0;4.0
3658402000.0;49620;4.0;12.5;12.522781957773642;0.022781957773641892;work;False;car;4.0;5.0
3658402000.0;49620;5.0;13.633333333333333;13.647139361002434;0.01380602766910144;home;False;car;5.0;6.0
3658402000.0;49620;6.0;13.666666666666664;13.680472694335766;0.01380602766910144;shop;False;car;6.0;7.0
3658402000.0;49620;7.0;13.733333333333333;14.012341364644548;0.279008031311216;other;False;car;7.0;8.0
3658402000.0;49620;8.0;15.916666666666664;16.19567469797788;0.2790080313112142;work;False;car;8.0;9.0
3658402000.0;49620;9.0;17.5;17.5138060276691;0.01380602766910144;home;False;car;9.0;10.0
3658402000.0;49620;10.0;20.0;20.0138060276691;0.01380602766910144;work;False;car;10.0;11.0
3658402000.0;49620;11.0;20.33333333333333;20.34713936100243;0.01380602766910144;home;False;car;11.0;12.0
40327201000.0;49621;1.0;12.0;12.039929938642578;0.03992993864257777;shop;False;car;1.0;2.0
40327201000.0;49621;2.0;12.75;12.927205133108497;0.1772051331084974;other;False;car;2.0;3.0
40327201000.0;49621;3.0;13.25;13.654876801014828;0.4048768010148276;leisure;False;car;3.0;4.0
40327201000.0;49621;4.0;13.833333333333336;14.002602784800516;0.16926945146717998;leisure;False;car;4.0;5.0
40327201000.0;49621;5.0;14.666666666666664;14.7372947743859;0.07062810771923544;leisure;False;car_passenger;5.0;6.0
40327201000.0;49621;6.0;16.0;16.062060873342226;0.062060873342225875;home;False;car_passenger;6.0;7.0
19143401000.0;49638;1.0;9.0;9.701170059491986;0.7011700594919859;other;False;car;1.0;2.0
19143401000.0;49638;2.0;11.5;12.201170059491986;0.7011700594919859;home;False;car;2.0;3.0
12192002000.0;49773;1.0;9.0;9.901346860310907;0.9013468603109072;work;True;car;1.0;2.0
12192002000.0;49773;2.0;18.0;18.133084029396176;0.13308402939617636;other;False;car;2.0;3.0
12192002000.0;49773;3.0;20.0;20.77288003726322;0.7728800372632207;shop;False;car;3.0;4.0
12192002000.0;49773;4.0;21.0;21.068563057108037;0.06856305710803667;home;False;car;4.0;5.0
31224601000.0;49774;1.0;8.25;8.303030421457876;0.05303042145787629;other;False;car;1.0;2.0
31224601000.0;49774;2.0;8.433333333333334;8.594680135375649;0.16134680204231522;work;True;car;2.0;3.0
31224601000.0;49774;3.0;18.5;18.71291845695778;0.21291845695778022;home;False;car;3.0;4.0
23319101000.0;49775;1.0;4.5;4.66617420911851;0.16617420911850989;work;True;car;1.0;2.0
23319101000.0;49775;2.0;15.0;15.16617420911851;0.16617420911851077;home;False;car;2.0;3.0
23319101000.0;49775;3.0;19.0;19.02097728295085;0.020977282950848775;other;False;car;3.0;4.0
23319101000.0;49775;4.0;19.166666666666668;19.187643949617517;0.020977282950848775;home;False;car;4.0;5.0
5704003000.0;49776;1.0;8.833333333333334;9.847832245211727;1.014498911878393;education;True;pt;1.0;2.0
5704003000.0;49776;2.0;16.083333333333332;17.097832245211727;1.0144989118783947;home;False;pt;2.0;3.0
5704003000.0;49776;3.0;17.25;17.30203483107304;0.05203483107304052;education;False;car_passenger;3.0;4.0
5704003000.0;49776;4.0;19.666666666666668;19.71870149773971;0.05203483107304052;home;False;car_passenger;4.0;5.0
15712701000.0;49858;1.0;15.0;15.454868266190026;0.45486826619002585;other;False;car;1.0;2.0
15712701000.0;49858;2.0;16.5;16.954868266190026;0.45486826619002585;home;False;car;2.0;3.0
16958502000.0;50516;1.0;14.5;14.619209238252745;0.11920923825274521;shop;False;car;1.0;2.0
16958502000.0;50516;2.0;16.5;16.620286928599917;0.12028692859991708;other;False;car;2.0;3.0
16958502000.0;50516;3.0;17.0;17.0242440665236;0.02424406652360034;home;False;car;3.0;4.0
4950101000.0;50517;1.0;8.0;8.287647127877753;0.2876471278777526;other;False;car;1.0;2.0
4950101000.0;50517;2.0;9.0;9.287647127877753;0.2876471278777526;home;False;car;2.0;3.0
4950101000.0;50517;3.0;16.0;16.339289410341085;0.3392894103410846;other;False;car;3.0;4.0
4950101000.0;50517;4.0;19.0;19.339289410341085;0.3392894103410846;home;False;car;4.0;5.0
4950101000.0;50517;5.0;20.0;20.07586482715989;0.07586482715989007;shop;False;car;5.0;6.0
4950101000.0;50517;6.0;20.5;20.57586482715989;0.07586482715989007;home;False;car;6.0;7.0
3810503000.0;50518;1.0;7.5;7.638105064353194;0.13810506435319425;education;True;pt;1.0;2.0
3810503000.0;50518;2.0;16.0;16.09207004290213;0.0920700429021295;home;False;car_passenger;2.0;3.0
20580801000.0;51398;1.0;8.5;8.967486049112576;0.4674860491125763;work;True;car;1.0;2.0
20580801000.0;51398;2.0;17.0;17.467486049112576;0.4674860491125763;home;False;car;2.0;3.0
20580801000.0;51398;3.0;19.25;19.406456208639735;0.1564562086397352;leisure;False;car;3.0;4.0
20580801000.0;51398;4.0;21.5;21.656456208639735;0.1564562086397352;home;False;car;4.0;5.0
4131102000.0;51399;1.0;13.0;13.083333333333336;0.0833333333333357;shop;False;car;1.0;2.0
4131102000.0;51399;2.0;13.083333333333336;13.230650607270102;0.14731727393676586;home;False;car;2.0;3.0
1646303000.0;51400;1.0;7.0;7.273248018789376;0.273248018789376;education;True;car_passenger;1.0;2.0
1646303000.0;51400;2.0;10.25;10.659872028184063;0.4098720281840631;home;False;pt;2.0;3.0
8894501000.0;51713;1.0;12.75;12.896538592205056;0.14653859220505616;shop;False;car;1.0;2.0
8894501000.0;51713;2.0;13.0;13.027299919513428;0.02729991951342825;shop;False;car;2.0;3.0
8894501000.0;51713;3.0;13.416666666666664;13.540772326575638;0.12410565990897382;shop;False;car;3.0;4.0
8894501000.0;51713;4.0;15.25;15.280057348343458;0.0300573483434583;home;False;car;4.0;5.0
4332201000.0;51854;1.0;7.5;7.733236803270839;0.23323680327083895;work;True;car;1.0;2.0
4332201000.0;51854;2.0;11.833333333333336;12.033333333333333;0.1999999999999975;leisure;False;car;2.0;3.0
4332201000.0;51854;3.0;12.033333333333333;12.12261531359811;0.08928198026477752;home;False;car;3.0;4.0
4332201000.0;51854;4.0;13.0;13.26282883251272;0.2628288325127208;work;False;car;4.0;5.0
4332201000.0;51854;5.0;16.166666666666668;16.42949549917939;0.2628288325127208;home;False;car;5.0;6.0
4332201000.0;51854;6.0;20.0;20.023026530093787;0.0230265300937873;leisure;False;car;6.0;7.0
4332201000.0;51854;7.0;21.5;21.523026530093787;0.0230265300937873;home;False;car;7.0;8.0
12093201000.0;51855;1.0;16.0;16.18931819148175;0.18931819148174966;shop;False;car;1.0;2.0
12093201000.0;51855;2.0;16.266666666666666;16.75;0.4833333333333343;shop;False;car;2.0;3.0
12093201000.0;51855;3.0;16.75;16.865458882724543;0.11545888272454263;shop;False;car;3.0;4.0
12093201000.0;51855;4.0;17.416666666666668;17.65360912026484;0.23694245359817145;home;False;car;4.0;5.0
4602703000.0;51856;1.0;5.5;6.37503568033695;0.8750356803369499;work;True;car;1.0;2.0
4602703000.0;51856;2.0;16.0;16.87503568033695;0.8750356803369499;home;False;car;2.0;3.0
4602703000.0;51856;3.0;18.0;18.807503366401814;0.8075033664018143;leisure;False;car;3.0;4.0
4602703000.0;51856;4.0;21.5;22.307503366401814;0.8075033664018143;home;False;car;4.0;5.0
22809401000.0;52143;1.0;10.5;10.629231912838925;0.1292319128389252;other;False;walk;1.0;2.0
22809401000.0;52143;2.0;10.666666666666666;10.760844027513125;0.09417736084645867;other;False;walk;2.0;3.0
22809401000.0;52143;3.0;10.833333333333336;10.848183000299299;0.014849666965963237;shop;False;walk;3.0;4.0
22809401000.0;52143;4.0;11.416666666666664;11.483107923495535;0.06644125682887037;home;False;walk;4.0;5.0
22809401000.0;52143;5.0;16.25;16.583333333333332;0.33333333333333215;shop;False;pt;5.0;6.0
22809401000.0;52143;6.0;16.583333333333332;16.666220496694123;0.08288716336079105;leisure;False;walk;6.0;7.0
22809401000.0;52143;7.0;18.0;18.390421076028492;0.39042107602849185;home;False;pt;7.0;8.0
32233402000.0;52270;1.0;7.25;7.7467582994753075;0.4967582994753075;work;True;car;1.0;2.0
32233402000.0;52270;2.0;16.0;16.496758299475307;0.4967582994753066;home;False;car;2.0;3.0
24835402000.0;52271;1.0;9.5;9.822893757037184;0.3228937570371837;leisure;False;car;1.0;2.0
24835402000.0;52271;2.0;11.25;11.572893757037184;0.3228937570371837;home;False;car;2.0;3.0
24835402000.0;52271;3.0;14.0;14.171458398397737;0.17145839839773735;other;False;car_passenger;3.0;4.0
24835402000.0;52271;4.0;23.0;23.17145839839774;0.17145839839773913;home;False;car_passenger;4.0;5.0
22714801000.0;52525;1.0;10.0;10.04204235959125;0.04204235959124958;other;False;car;1.0;2.0
22714801000.0;52525;2.0;10.416666666666666;10.458709026257916;0.04204235959124958;home;False;car;2.0;3.0
22714801000.0;52525;3.0;14.0;14.233359551991345;0.23335955199134517;shop;False;car;3.0;4.0
22714801000.0;52525;4.0;15.5;15.559030652676032;0.05903065267603225;other;False;car;4.0;5.0
22714801000.0;52525;5.0;15.75;16.07608624136543;0.32608624136543085;shop;False;car;5.0;6.0
22714801000.0;52525;6.0;16.75;16.78464230939184;0.034642309391841763;home;False;car;6.0;7.0
40363001000.0;52526;1.0;7.25;7.475313364006666;0.22531336400666557;other;False;car;1.0;2.0
40363001000.0;52526;2.0;7.5;8.124851973510527;0.6248519735105269;work;True;car;2.0;3.0
40363001000.0;52526;3.0;16.5;17.083333333333332;0.5833333333333321;other;False;car;3.0;4.0
40363001000.0;52526;4.0;17.083333333333332;17.30864669734;0.22531336400666646;home;False;car;4.0;5.0
19999901000.0;52740;1.0;9.75;9.856973959448082;0.10697395944808186;work;False;pt;1.0;2.0
19999901000.0;52740;2.0;11.75;12.04485097738566;0.2948509773856607;leisure;False;car_passenger;2.0;3.0
19999901000.0;52740;3.0;13.0;13.29485097738566;0.2948509773856607;work;True;car_passenger;3.0;4.0
19999901000.0;52740;4.0;17.5;17.645727145503926;0.14572714550392618;leisure;False;pt;4.0;5.0
19999901000.0;52740;5.0;17.833333333333332;18.055499629197545;0.22216629586421277;home;False;walk;5.0;6.0
19999901000.0;52740;6.0;19.166666666666668;19.74239675967901;0.5757300930123428;leisure;False;walk;6.0;7.0
19999901000.0;52740;7.0;21.75;22.514011138543186;0.7640111385431858;leisure;False;walk;7.0;8.0
19999901000.0;52740;8.0;23.0;23.222166295864213;0.22216629586421277;home;False;walk;8.0;9.0
30616803000.0;52741;1.0;8.5;8.833963937449752;0.3339639374497523;education;True;walk;1.0;2.0
30616803000.0;52741;2.0;15.25;15.583963937449752;0.3339639374497523;home;False;walk;2.0;3.0
9789901000.0;52869;1.0;7.0;7.4078381345583075;0.40783813455830753;work;True;car;1.0;2.0
9789901000.0;52869;2.0;15.833333333333336;16.143375360822134;0.31004202748879806;shop;False;pt;2.0;3.0
9789901000.0;52869;3.0;17.25;17.404551190238568;0.15455119023856767;shop;False;car;3.0;4.0
9789901000.0;52869;4.0;17.416666666666668;17.464200823051318;0.04753415638464986;other;False;car;4.0;5.0
9789901000.0;52869;5.0;17.583333333333332;17.63284055162723;0.049507218293896926;home;False;car;5.0;6.0
9182001000.0;52870;1.0;7.666666666666668;7.819225666666667;0.15255899999999922;other;False;walk;1.0;2.0
9182001000.0;52870;2.0;7.916666666666668;8.054883344386832;0.13821667772016433;other;False;walk;2.0;3.0
9182001000.0;52870;3.0;8.166666666666666;8.454798261742596;0.2881315950759298;home;False;walk;3.0;4.0
9182001000.0;52870;4.0;11.166666666666664;11.319225666666664;0.1525590000000001;other;False;walk;4.0;5.0
9182001000.0;52870;5.0;11.333333333333336;11.485892333333336;0.1525590000000001;home;False;walk;5.0;6.0
9182001000.0;52870;6.0;12.583333333333336;12.735892333333336;0.1525590000000001;other;False;walk;6.0;7.0
9182001000.0;52870;7.0;12.75;12.902559;0.1525590000000001;home;False;walk;7.0;8.0
9182001000.0;52870;8.0;15.833333333333336;15.985892333333336;0.1525590000000001;other;False;walk;8.0;9.0
9182001000.0;52870;9.0;16.0;16.134239524730983;0.1342395247309831;other;False;walk;9.0;10.0
9182001000.0;52870;10.0;16.333333333333332;16.616362498051387;0.28302916471805517;home;False;walk;10.0;11.0
3744903000.0;52871;1.0;7.0;7.869785114611649;0.8697851146116493;education;True;car_passenger;1.0;2.0
3744903000.0;52871;2.0;16.333333333333332;17.20311844794498;0.8697851146116484;home;False;car_passenger;2.0;3.0
18519101000.0;53285;1.0;7.25;7.430095806827945;0.18009580682794457;education;True;pt;1.0;2.0
18519101000.0;53285;2.0;12.5;12.680095806827945;0.18009580682794457;home;False;pt;2.0;3.0
6762802000.0;53286;1.0;14.5;15.393325455703385;0.8933254557033852;work;True;car;1.0;2.0
6762802000.0;53286;2.0;23.91666666666667;24.809992122370055;0.8933254557033834;home;False;car;2.0;3.0
8648603000.0;53287;1.0;7.25;7.262010446739401;0.012010446739401104;education;True;car_passenger;1.0;2.0
8648603000.0;53287;2.0;16.666666666666668;16.678677113406067;0.012010446739399327;home;False;car_passenger;2.0;3.0
40071302000.0;53508;1.0;7.25;7.806503096127955;0.5565030961279547;work;True;car;1.0;2.0
40071302000.0;53508;2.0;15.5;16.056503096127955;0.5565030961279547;home;False;car;2.0;3.0
40057602000.0;53651;1.0;9.333333333333334;9.50701022413922;0.17367689080588633;leisure;False;car_passenger;1.0;2.0
40057602000.0;53651;2.0;10.833333333333336;10.857272522960388;0.023939189627052215;shop;False;car_passenger;2.0;3.0
40057602000.0;53651;3.0;11.833333333333336;11.905921519699989;0.07258818636665332;shop;False;car_passenger;3.0;4.0
40057602000.0;53651;4.0;12.166666666666664;12.268433710448038;0.1017670437813738;shop;False;car_passenger;4.0;5.0
40057602000.0;53651;5.0;13.0;13.047283350135116;0.047283350135115754;home;False;car_passenger;5.0;6.0
8312502000.0;53652;1.0;9.0;9.526699913051058;0.5266999130510577;shop;False;car;1.0;2.0
8312502000.0;53652;2.0;10.5;11.026699913051058;0.5266999130510577;home;False;car;2.0;3.0
22974502000.0;54252;1.0;7.5;7.806176175742268;0.30617617574226763;work;True;car;1.0;2.0
22974502000.0;54252;2.0;16.5;16.806176175742266;0.30617617574226585;home;False;car;2.0;3.0
9482802000.0;54253;1.0;7.166666666666668;7.204205862199868;0.037539195533200065;other;False;car;1.0;2.0
9482802000.0;54253;2.0;7.25;7.280718931799135;0.030718931799134985;other;False;car;2.0;3.0
9482802000.0;54253;3.0;7.5;7.597159710828715;0.09715971082871544;work;True;car;3.0;4.0
9482802000.0;54253;4.0;16.0;16.097159710828716;0.09715971082871633;other;False;car;4.0;5.0
9482802000.0;54253;5.0;16.333333333333332;16.364052265132468;0.030718931799135873;other;False;car;5.0;6.0
9482802000.0;54253;6.0;16.666666666666668;16.704205862199867;0.03753919553319918;home;False;car;6.0;7.0
9482802000.0;54253;7.0;17.0;17.048299789178838;0.048299789178837926;leisure;False;car;7.0;8.0
9482802000.0;54253;8.0;17.666666666666668;17.714966455845506;0.048299789178837926;home;False;car;8.0;9.0
31975904000.0;54254;1.0;7.5;7.580272270624415;0.08027227062441522;education;True;car_passenger;1.0;2.0
31975904000.0;54254;2.0;15.25;15.303012043227934;0.05301204322793396;other;False;car_passenger;2.0;3.0
31975904000.0;54254;3.0;15.5;15.569251440784436;0.06925144078443601;leisure;False;car_passenger;3.0;4.0
31975904000.0;54254;4.0;17.25;17.446329287806787;0.19632928780678682;home;False;car_passenger;4.0;5.0
30321102000.0;54264;1.0;6.5;7.118559888773916;0.6185598887739161;work;True;car;1.0;2.0
30321102000.0;54264;2.0;15.5;16.118559888773916;0.6185598887739161;home;False;car;2.0;3.0
30638501000.0;54265;1.0;8.5;8.624175789589437;0.12417578958943665;other;False;car;1.0;2.0
30638501000.0;54265;2.0;8.75;9.12566660941573;0.37566660941572927;work;True;car;2.0;3.0
30638501000.0;54265;3.0;17.5;17.833333333333332;0.33333333333333215;other;False;car;3.0;4.0
30638501000.0;54265;4.0;17.833333333333332;17.95750912292277;0.12417578958943665;home;False;car;4.0;5.0
30638501000.0;54265;5.0;22.0;22.027515639189378;0.02751563918937805;leisure;False;car;5.0;6.0
30638501000.0;54265;6.0;22.91666666666667;22.94418230585605;0.02751563918937805;home;False;car;6.0;7.0
24573001000.0;54421;1.0;13.0;13.051640405346589;0.05164040534658909;shop;False;pt;1.0;2.0
24573001000.0;54421;2.0;13.666666666666664;13.683740968409335;0.017074301742670883;shop;False;walk;2.0;3.0
24573001000.0;54421;3.0;14.0;14.27502324584114;0.27502324584114035;home;False;walk;3.0;4.0
24573001000.0;54421;4.0;19.0;19.008077747210702;0.008077747210702313;shop;False;walk;4.0;5.0
24573001000.0;54421;5.0;19.25;19.2683098334236;0.018309833423600708;shop;False;walk;5.0;6.0
24573001000.0;54421;6.0;19.366666666666667;19.37903598354352;0.012369316876853276;home;False;walk;6.0;7.0
12459701000.0;54655;1.0;7.5;7.755861570385238;0.25586157038523805;work;False;pt;1.0;2.0
12459701000.0;54655;2.0;9.5;9.774831541895464;0.2748315418954643;other;False;car_passenger;2.0;3.0
12459701000.0;54655;3.0;12.0;12.274831541895464;0.2748315418954643;work;True;car_passenger;3.0;4.0
12459701000.0;54655;4.0;16.0;16.0801957579751;0.08019575797510115;leisure;False;pt;4.0;5.0
12459701000.0;54655;5.0;18.75;19.047941893229538;0.2979418932295381;home;False;pt;5.0;6.0
19246202000.0;55112;1.0;7.5;7.692336269345117;0.19233626934511694;work;True;car;1.0;2.0
19246202000.0;55112;2.0;15.833333333333336;15.892840720591058;0.059507387257722755;other;False;car;2.0;3.0
19246202000.0;55112;3.0;16.0;16.16379221505993;0.16379221505993158;shop;False;car;3.0;4.0
19246202000.0;55112;4.0;16.75;16.805461118575085;0.05546111857508507;home;False;car;4.0;5.0
5355401000.0;55113;1.0;12.0;12.111082188807387;0.11108218880738718;shop;False;car;1.0;2.0
5355401000.0;55113;2.0;12.5;12.611082188807387;0.11108218880738718;home;False;car;2.0;3.0
20810002000.0;55172;1.0;7.2;7.769436195723454;0.5694361957234539;work;True;car_passenger;1.0;2.0
20810002000.0;55172;2.0;16.0;16.569436195723455;0.5694361957234548;home;False;car_passenger;2.0;3.0
22249901000.0;55173;1.0;6.5;7.166802256822204;0.6668022568222041;work;True;car;1.0;2.0
22249901000.0;55173;2.0;16.0;16.134989303244367;0.13498930324436742;shop;False;car;2.0;3.0
22249901000.0;55173;3.0;17.5;18.10033365504312;0.6003336550431193;home;False;car;3.0;4.0
5532901000.0;55405;1.0;8.0;8.267508595110957;0.26750859511095726;work;True;car;1.0;2.0
5532901000.0;55405;2.0;16.0;16.267508595110957;0.26750859511095726;home;False;car;2.0;3.0
19555202000.0;55901;1.0;12.0;12.051521257748622;0.05152125774862171;leisure;False;car;1.0;2.0
19555202000.0;55901;2.0;17.5;17.572047723074075;0.07204772307407481;leisure;False;car;2.0;3.0
19555202000.0;55901;3.0;18.0;18.03548951394651;0.035489513946508566;home;False;car;3.0;4.0
9120302000.0;55902;1.0;8.5;9.023173479450172;0.5231734794501719;work;True;car;1.0;2.0
9120302000.0;55902;2.0;17.5;18.023173479450172;0.5231734794501719;home;False;car;2.0;3.0
32930901000.0;56033;1.0;10.5;11.406171823000472;0.9061718230004718;work;True;car;1.0;2.0
32930901000.0;56033;2.0;21.0;21.906171823000474;0.9061718230004736;home;False;car;2.0;3.0
32233801000.0;56034;1.0;6.5;7.2710293747996895;0.7710293747996895;work;False;car;1.0;2.0
32233801000.0;56034;2.0;12.0;12.063580405818145;0.06358040581814528;shop;False;car;2.0;3.0
32233801000.0;56034;3.0;12.5;12.563580405818145;0.06358040581814528;work;True;car;3.0;4.0
32233801000.0;56034;4.0;17.583333333333332;17.77973780229511;0.1964044689617772;shop;False;car;4.0;5.0
32233801000.0;56034;5.0;18.0;18.03980115369183;0.03980115369182968;leisure;False;car;5.0;6.0
32233801000.0;56034;6.0;19.0;19.627395603499927;0.6273956034999273;other;False;car;6.0;7.0
32233801000.0;56034;7.0;20.0;20.34616792456841;0.34616792456840884;home;False;car;7.0;8.0
32563701000.0;56037;1.0;12.0;12.021833056071932;0.021833056071931978;leisure;False;car;1.0;2.0
32563701000.0;56037;2.0;19.5;19.56567650417006;0.06567650417006021;shop;False;car;2.0;3.0
32563701000.0;56037;3.0;20.0;20.068219469361757;0.06821946936175749;shop;False;car;3.0;4.0
32563701000.0;56037;4.0;20.2;20.27867924515042;0.0786792451504219;home;False;car;4.0;5.0
40120501000.0;56038;1.0;13.0;13.022386352985691;0.02238635298569136;shop;False;car;1.0;2.0
40120501000.0;56038;2.0;13.166666666666664;13.189053019652356;0.02238635298569136;home;False;car;2.0;3.0
40120501000.0;56038;3.0;13.5;13.873244927627958;0.37324492762795813;other;False;car;3.0;4.0
40120501000.0;56038;4.0;14.166666666666664;14.539911594294622;0.37324492762795813;home;False;car;4.0;5.0
2618302000.0;56063;1.0;7.5;7.612888206647107;0.1128882066471073;other;False;car;1.0;2.0
2618302000.0;56063;2.0;7.75;8.564659865219834;0.8146598652198342;work;True;car;2.0;3.0
2618302000.0;56063;3.0;17.5;18.248500624983038;0.7485006249830377;home;False;car;3.0;4.0
30953802000.0;56473;1.0;7.0;7.044416393370016;0.04441639337001568;education;False;car;1.0;2.0
30953802000.0;56473;2.0;7.083333333333332;7.089018401494753;0.005685068161421114;education;False;car;2.0;3.0
30953802000.0;56473;3.0;7.166666666666668;7.500670206277137;0.33400353961046925;work;True;car;3.0;4.0
30953802000.0;56473;4.0;15.5;15.83400353961047;0.33400353961046925;education;False;car;4.0;5.0
30953802000.0;56473;5.0;16.5;16.50568506816142;0.005685068161419338;education;False;car;5.0;6.0
30953802000.0;56473;6.0;16.583333333333332;16.62774972670335;0.04441639337001746;home;False;car;6.0;7.0
12103101000.0;56474;1.0;7.166666666666668;7.224947053324273;0.058280386657605376;other;False;car;1.0;2.0
12103101000.0;56474;2.0;7.333333333333332;7.428969991965895;0.09563665863256254;work;True;car;2.0;3.0
12103101000.0;56474;3.0;16.25;16.345636658632564;0.09563665863256432;other;False;car;3.0;4.0
12103101000.0;56474;4.0;16.5;16.521978644180205;0.02197864418020501;other;False;car;4.0;5.0
12103101000.0;56474;5.0;16.75;16.798429280863544;0.04842928086354448;home;False;car;5.0;6.0
22182304000.0;56475;1.0;7.5;7.561165697314742;0.06116569731474186;education;True;car_passenger;1.0;2.0
22182304000.0;56475;2.0;16.0;16.061165697314742;0.06116569731474186;home;False;car_passenger;2.0;3.0
22270803000.0;56614;1.0;7.0;7.549455067440613;0.5494550674406131;education;True;car;1.0;2.0
22270803000.0;56614;2.0;20.0;20.549455067440615;0.5494550674406149;home;False;car;2.0;3.0
32175202000.0;56615;1.0;19.0;19.25;0.25;shop;False;car;1.0;2.0
32175202000.0;56615;2.0;19.25;19.572488850076788;0.3224888500767875;home;False;car;2.0;3.0
4615402000.0;56825;1.0;6.833333333333332;7.45524103372009;0.6219077003867577;work;True;pt;1.0;2.0
4615402000.0;56825;2.0;15.833333333333336;16.455241033720093;0.6219077003867568;home;False;pt;2.0;3.0
