person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
55697;4;1176694.8010020235;6108711.537952878;1182280.0979797253;6113935.025723014;66340.0;1037.0;9527.858065710177;9527.858065710177;car;other;home;true;7647.245701158699
126556;1;1179472.3360265223;6112450.513429821;1180033.1383069544;6111707.095426987;66722.0;665.0;2063.769115000399;2063.769115000399;car;shop;home;true;931.2193751608355
90689;1;1176559.9903453968;6108381.441138921;1177069.8491134604;6110509.850027934;61233.0;6159.0;2847.823975650563;2847.823975650563;car;work;home;true;2188.6252219597527
47451;3;1201083.5487771728;6121321.800099561;1195909.3402530693;6093660.086429142;63271.0;4182.0;0.0;52138.406340406815;car_passenger;other;home;true;28141.478941859623
106201;1;1176544.329850628;6108567.446090552;1174703.7038099128;6110512.4057397675;62301.0;5168.0;4227.505185004636;4227.505185004636;car;work;home;true;2677.8297665899945
28236;2;1232273.7172679305;6095435.783063561;1232273.7172679305;6095435.783063561;67570.0;0.0;0.0;0.0;outside;outside;outside;false;0.0
262392;4;1230624.8293754084;6111805.932115551;1230439.904578256;6112036.74949202;67487.0;86.0;206.93665761410432;206.93665761410432;car;home;leisure;false;295.75977056051755
52967;2;1183064.1980309144;6120521.298950562;1188498.4683547067;6131653.361382615;61686.0;5891.0;0.0;48098.784230705045;car_passenger;other;home;true;12387.659502229028
8445;3;1185962.70688516;6117308.022586977;1179752.6883245455;6115020.459081415;66468.0;1122.0;9238.655908219955;9238.655908219955;car;other;home;true;6617.951141792678
52970;1;1177531.3511426947;6110410.128349145;1188498.4683547067;6131653.361382615;61361.0;6236.0;50766.0737143281;50766.0737143281;car;work;home;true;23907.16649158395
61052;4;1184796.6129163387;6110625.543926209;1194207.1776354604;6091671.846138623;64421.0;3177.0;46282.29170905561;46282.29170905561;car;work;outside;false;21161.318204590723
7270;2;1176748.9353193287;6108074.187240655;1176628.8604114;6108522.588829269;67362.0;239.0;675.6206023343988;675.6206023343988;car;leisure;work;false;464.20035349591717
40107;10;1172145.4340873922;6130873.303074991;1184217.8692174589;6128884.672807222;63366.0;4254.0;29954.43060447569;29954.43060447569;car;other;home;true;12235.127310802944
130904;0;1177223.4431543853;6110233.586461054;1176086.5317371215;6108446.373120733;33414.0;34211.0;2730.4740885773845;2730.4740885773845;car;home;work;false;2118.1829700307053
62062;1;1175724.4573162636;6130126.866629891;1181553.837622161;6122812.462131619;63338.0;4329.0;29568.199845869905;29568.199845869905;car;other;home;true;9353.191322491028
81469;2;1178614.7106761471;6110899.689271045;1178841.42235196;6109489.668657358;67487.0;273.0;2664.754031290707;2664.754031290707;car;leisure;home;true;1428.1303564354696
126897;1;1176003.282426883;6107918.903614573;1177765.3283556704;6110188.775126057;43922.0;23847.0;3871.3694466420934;3871.3694466420934;car;work;home;true;2873.5209297656206
2477;2;1178585.4498415834;6111408.424285607;1178845.847979008;6114311.077968083;67013.0;774.0;5733.315194141284;5733.315194141284;car;leisure;home;true;2914.3104828355476
65904;4;1196286.1741736734;6105424.893781453;1193123.4336534594;6105878.912464249;67226.0;579.0;5791.383201246269;5791.383201246269;car;home;leisure;false;3195.162055754093
127919;3;1176544.329850628;6108567.446090552;1175134.6027676803;6109515.886775361;64313.0;3499.0;2492.037762632917;2492.037762632917;car;work;home;true;1699.079215633561
28711;2;1177854.4400928868;6092350.289453961;1177629.7078520213;6094616.930024963;67305.0;528.0;3650.9987103544267;3650.9987103544267;car;leisure;home;true;2277.7541698340306
193096;4;1231349.8773762754;6122937.467294188;1229814.224009363;6124230.864223201;67402.0;432.0;2164.2325711313397;2164.2325711313397;car;home;leisure;false;2007.7616589846045
71946;1;1176447.3533135108;6108377.138545971;1177531.3511426947;6110410.128349145;62932.0;4904.0;2952.919949340835;2952.919949340835;car;work;home;true;2303.931169432636
6166;2;1177184.6152081385;6117448.742163168;1175695.4303444591;6115897.519346812;67013.0;846.0;5036.903693902147;5036.903693902147;car;leisure;home;true;2150.340387984313
79988;3;1184133.4483615393;6118222.598769279;1184679.097901194;6108604.267422712;61226.0;6644.0;15376.166841576025;15376.166841576025;car;work;other;false;9633.79630843805
235034;4;1231020.7894105879;6121168.878101165;1230919.7075205566;6121287.617583174;67550.0;365.0;828.7182981284988;828.7182981284988;car;home;leisure;false;155.937850055771
67216;4;1172733.7555886018;6132411.671130462;1188920.776475213;6121094.809860552;62663.0;5268.0;44638.37618043195;44638.37618043195;car;outside;other;false;19750.72135862317
26408;1;1172093.2088723425;6129370.873887669;1172838.7592425398;6128348.199541999;66575.0;1417.0;0.0;1701.4975742756308;walk;shop;home;true;1265.5860981353296
70024;1;1176345.3619537503;6108064.273093887;1176784.4171727565;6110478.4262122065;44257.0;23766.0;2856.204524050963;2856.204524050963;car;work;home;true;2453.753199494581
39545;1;1176665.8337987417;6108815.808227281;1172733.7555886018;6132411.671130462;62911.0;5118.0;38359.52262648142;38359.52262648142;car;work;outside;false;23921.24547753206
39545;2;1172733.7555886018;6132411.671130462;1172733.7555886018;6132411.671130462;68029.0;0.0;0.0;0.0;outside;outside;outside;false;0.0
117537;2;1182533.1846514242;6113677.882723672;1180262.0889476729;6111891.342168307;67684.0;400.0;3448.1084846511567;3448.1084846511567;car;leisure;home;true;2889.56793510084
80276;3;1176029.7988988175;6111635.1613204;1176392.317562182;6109551.7890888415;65408.0;2681.0;2502.726186333817;2502.726186333817;car;other;home;true;2114.6771944006614
35894;3;1184133.4483615393;6118222.598769279;1184417.8120620134;6106643.878995944;61238.0;6923.0;16179.045014251178;16179.045014251178;car;work;home;true;11582.211114617758
6762;2;1183245.8735441677;6104360.498853734;1183099.1498098816;6103090.344598527;67124.0;1068.0;5750.872764038694;5750.872764038694;car;leisure;home;true;1278.600675043835
12607;0;1183963.1976315482;6109195.081230901;1176294.995769468;6109081.816151248;32279.0;35927.0;10268.896958163292;10268.896958163292;car;home;work;false;7669.038321450733
45145;8;1197059.0987041437;6104833.165799916;1212234.9500277755;6116462.034045648;63371.0;4845.0;34157.31697830648;34157.31697830648;car;other;home;true;19119.022989514207
109623;1;1176794.7435847567;6109864.135316566;1176268.2700295649;6108489.601121431;39032.0;29192.0;2236.4520315665513;2236.4520315665513;car;leisure;home;true;1471.9098674545942
77906;4;1173764.1153647162;6119398.499439495;1177579.8721023118;6110064.39188779;65105.0;3135.0;17808.57528413791;17808.57528413791;car;other;home;true;10083.925984818843
101113;2;1176389.4538513566;6109008.36588759;1176538.5890092996;6108178.385216437;57302.0;10949.0;1369.8752381492188;1369.8752381492188;car;home;work;false;843.2729153846896
109149;5;1176694.8010020235;6108711.537952878;1176643.8214341467;6109521.798755599;63890.0;4374.0;1310.6006133417495;1310.6006133417495;car;leisure;work;false;811.8629716694578
74684;2;1176748.9353193287;6108074.187240655;1175521.4064627294;6108001.927083287;67487.0;793.0;2010.5253400768138;2010.5253400768138;car;leisure;home;true;1229.6538635431382
70307;4;1176742.4448900633;6110619.76513998;1176904.86635679;6111309.717182998;67384.0;1013.0;1312.6621989816124;1312.6621989816124;car;home;leisure;false;708.8120727791919
127920;3;1175679.1483809082;6108345.076230053;1175134.6027676803;6109515.886775361;67347.0;1065.0;3442.017038089958;3442.017038089958;car;other;home;true;1291.2502692705812
5877;1;1179153.5660367673;6115728.891999843;1176507.1201415788;6114650.255027951;65730.0;2702.0;14785.79409487802;14785.79409487802;car;other;home;true;2857.8197272207417
23464;1;1175205.318847197;6114110.895327322;1184599.5503074848;6107100.397345015;56101.0;12365.0;0.0;14838.167846155324;walk;work;home;true;11721.717736295925
62340;1;1211023.5085582281;6093469.469582633;1211023.5085582281;6093469.469582633;68480.0;0.0;0.0;0.0;outside;outside;outside;false;0.0
134577;3;1181294.1716057567;6111345.586028354;1181094.7144158154;6110572.735982839;67292.0;1228.0;8670.356492085668;8670.356492085668;car;home;other;false;798.1731412871329
119702;1;1185006.5793643058;6111628.172538521;1175431.6900583745;6110012.326992726;65846.0;2710.0;15276.450491534655;15276.450491534655;car;other;home;true;9710.276105688354
12199;1;1176294.995769468;6109081.816151248;1184923.6978880144;6108618.8416985925;65206.0;3367.0;11335.508917492883;11335.508917492883;car;work;home;true;8641.113677901722
235034;5;1230919.7075205566;6121287.617583174;1231020.7894105879;6121168.878101165;68438.0;151.0;647.7776344302943;647.7776344302943;car;leisure;home;true;155.937850055771
225175;2;1221800.8023338914;6126981.703895243;1221044.5472186161;6124781.889615139;67772.0;817.0;4673.64469457064;4673.64469457064;car;leisure;home;true;2326.178124376768
147748;4;1233264.432187555;6095905.292403376;1233264.432187555;6095905.292403376;68617.0;0.0;0.0;0.0;outside;outside;outside;false;0.0
109952;2;1176972.8536725556;6109890.002057569;1176605.9529421404;6109904.588352185;67731.0;903.0;713.216593491305;713.216593491305;car;leisure;home;true;367.1905581164313
172708;0;1240633.0135504617;6152219.782956963;1240346.7330765266;6146779.714006054;68252.0;394.0;5323.05380181052;5323.05380181052;car;outside;leisure;false;5447.596414970805
1614;5;1172733.7555886018;6132411.671130462;1180485.0399808274;6115243.703913779;64891.0;3786.0;30796.91063331832;30796.91063331832;car;outside;home;true;18836.706402188487
71168;0;1176880.0952770123;6111098.589680623;1176486.0823787716;6108342.345095692;32884.0;35840.0;3661.2160058644463;3661.2160058644463;car;home;work;false;2784.264781938283
19967;4;1191023.2602000288;6117064.679484601;1193572.9956142963;6123217.483550806;66977.0;1751.0;10539.886051519386;10539.886051519386;car;other;home;true;6660.191330575433
199634;7;1240283.0645058525;6144953.081793323;1240008.3413053614;6146664.244819618;68509.0;223.0;2594.3344145748215;2594.3344145748215;car;leisure;home;true;1733.075803144815
28236;3;1232273.7172679305;6095435.783063561;1233264.432187555;6095905.292403376;68600.0;134.0;1059.1110471458737;1059.1110471458737;car;outside;outside;false;1096.3371161006423
90691;3;1182254.9156811764;6118053.589754792;1177069.8491134604;6110509.850027934;66762.0;2070.0;15167.043842104724;15167.043842104724;car;other;home;true;9153.847517750366
77905;8;1182155.6035390627;6109285.895520875;1177579.8721023118;6110064.39188779;67318.0;1522.0;8840.727962840394;8840.727962840394;car;other;home;true;4641.484113359526
108637;1;1176001.4403518008;6107836.804014247;1177179.2784829114;6110965.2699105255;44433.0;24441.0;3954.470219280191;3954.470219280191;car;work;home;true;3342.8433297533725
112924;2;1177600.5404930008;6111287.247635304;1178475.8219152978;6109206.807017312;68205.0;695.0;3671.3802119184743;3671.3802119184743;car;leisure;home;true;2257.0668428754134
90756;3;1176532.1644395734;6108415.710802577;1175651.2615597679;6109342.215224612;63312.0;5590.0;1809.6226226599406;1809.6226226599406;car;work;home;true;1278.436673323516
37397;1;1188439.633401901;6100465.497879833;1183079.9739452829;6106269.694266629;66411.0;2582.0;18849.473219059575;18849.473219059575;car;shop;leisure;false;7900.293993733195
67216;5;1188920.776475213;6121094.809860552;1195488.1970212464;6123579.119267693;67931.0;1083.0;11018.463151612572;11018.463151612572;car;other;home;true;7021.595677541642
41900;4;1200138.9106113273;6097512.215282727;1182863.352695765;6105445.487388133;65698.0;3332.0;41099.353856057845;41099.353856057845;car;home;leisure;false;19010.04228276099
109623;2;1176268.2700295649;6108489.601121431;1176730.7725525284;6108018.243252637;68224.0;847.0;1168.4287832791126;1168.4287832791126;car;home;shop;false;660.3687032423752
46435;1;1176020.061222848;6109322.499943265;1178243.3807085622;6109541.655271573;66669.0;2406.0;3109.8908148667483;3109.8908148667483;car;other;other;false;2234.0945802454994
128719;3;1175412.4041240616;6107415.246162081;1176565.423052105;6108820.378857348;42434.0;26652.0;2275.0983338124197;2275.0983338124197;car;shop;work;false;1817.6497296603616
80275;3;1187171.0567255132;6102592.008469421;1176392.317562182;6109551.7890888415;63096.0;6023.0;20137.65866793319;20137.65866793319;car;work;home;true;12830.42338434652
117538;5;1179456.8768482376;6111250.441465093;1180262.0889476729;6111891.342168307;68644.0;486.0;3086.5299624111467;3086.5299624111467;car;leisure;home;true;1029.135674465374
193672;5;1229814.224009363;6124230.864223201;1230927.3345124167;6123359.212810837;68828.0;335.0;2054.982324685087;2054.982324685087;car;leisure;home;true;1413.7861141929898
146736;3;1230647.1031399474;6132700.148647822;1231238.5273648843;6133540.046210811;68877.0;299.0;1470.7443144645392;1470.7443144645392;car;work;home;true;1027.2344085726147
237117;2;1229150.8391958158;6121418.678011704;1229855.3003057884;6121183.437405249;68894.0;294.0;1162.625713589353;1162.625713589353;car;leisure;home;true;742.7002076135083
125107;2;1179356.2768775905;6109484.066020848;1181294.1716057567;6111345.586028354;68174.0;1083.0;8689.613290076668;8689.613290076668;car;leisure;home;true;2687.1346664802386
109623;3;1176730.7725525284;6108018.243252637;1176268.2700295649;6108489.601121431;69071.0;201.0;1050.7155731145974;1050.7155731145974;car;shop;home;true;660.3687032423752
1614;6;1180485.0399808274;6115243.703913779;1182533.1846514242;6113677.882723672;68677.0;610.0;5146.05651255676;5146.05651255676;car;home;leisure;false;2578.1180328063397
235220;3;1231111.0580724867;6123386.82252653;1228462.7174563282;6121572.091407519;68604.0;689.0;4620.337787137991;4620.337787137991;car;work;home;true;3210.444993066119
46435;2;1178243.3807085622;6109541.655271573;1178297.595684396;6110379.469685318;69075.0;248.0;2049.943173896399;2049.943173896399;car;other;shop;false;839.5667069884765
5334;5;1175491.7976449826;6112387.397575572;1174901.2782541784;6113928.7802589405;68807.0;549.0;2639.344606048108;2639.344606048108;car;leisure;home;true;1650.6282826559602
22658;5;1179868.5010364936;6126620.840762179;1179565.5051733172;6125052.87179232;68951.0;428.0;2698.8194595071636;2698.8194595071636;car;leisure;home;true;1596.9762626737097
115668;4;1178334.3101694714;6109232.9285961;1171839.2355708897;6112740.654338572;66689.0;2720.0;12738.737036651668;12738.737036651668;car;home;leisure;false;7381.743284993399
71169;1;1176486.0823787716;6108342.345095692;1176880.0952770123;6111098.589680623;57876.0;11555.0;3403.6076801930208;3403.6076801930208;car;work;home;true;2784.264781938283
77907;5;1177479.5064302273;6110701.759547707;1177579.8721023118;6110064.39188779;68439.0;1000.0;932.2639394382398;932.2639394382398;car;leisure;home;true;645.221513932367
7270;3;1176628.8604114;6108522.588829269;1184283.2230986464;6118968.13578172;67601.0;1845.0;17125.100991598705;17125.100991598705;car;work;other;false;12949.854025578068
107521;2;1177382.0932761913;6109992.559657615;1178122.1820339533;6109660.95664665;69148.0;307.0;1856.455527170102;1856.455527170102;car;leisure;home;true;810.9820751696403
32948;2;1182418.2302220413;6114082.100837445;1176376.3727079695;6109226.900870375;30564.0;38909.0;9669.300642859556;9669.300642859556;car;leisure;work;false;7750.9360041595855
86128;2;1178614.7106761471;6110899.689271045;1181070.6988501116;6110428.821551167;67655.0;1818.0;6920.019112010546;6920.019112010546;car;leisure;home;true;2500.718760731762
34190;1;1176351.8650815133;6108726.281518383;1186782.8251238842;6116194.817091951;66771.0;2773.0;15542.52855364512;15542.52855364512;car;work;home;true;12829.027672399532
92315;2;1177824.3275118228;6110270.192227114;1176029.7988988175;6111635.1613204;68387.0;1169.0;4609.780573872649;4609.780573872649;car;leisure;home;true;2254.655975647262
131099;3;1176637.3088614224;6108870.512067679;1175400.0344010517;6107521.966605024;69042.0;552.0;2279.9032523492206;2279.9032523492206;car;work;home;true;1830.1428783383599
192002;5;1231099.2499015583;6123601.24956698;1231637.5431893677;6123247.120788077;69324.0;280.0;1396.663391906738;1396.663391906738;car;leisure;home;true;644.3344284980662
25492;3;1181447.7751334875;6102626.979484655;1176571.488532144;6108896.038610045;33180.0;36441.0;18489.87286889602;18489.87286889602;car;shop;work;false;7942.2461140458145
27976;1;1232576.8339030473;6101768.694946375;1233264.432187555;6095905.292403376;69188.0;456.0;6872.283572865507;6872.283572865507;car;leisure;outside;false;5903.582029759996
62340;2;1211023.5085582281;6093469.469582633;1214288.0681259567;6093864.844469839;68934.0;718.0;5207.168976886382;5207.168976886382;car;outside;outside;false;3288.414583455206
107116;2;1178316.6218903316;6110641.432580359;1176706.1050426445;6109689.124685531;68784.0;885.0;2699.144407774689;2699.144407774689;car;leisure;home;true;1871.00369941832
124941;1;1175707.0899411496;6110234.102035176;1176748.9353193287;6108074.187240655;32202.0;37479.0;3639.406861174536;3639.406861174536;car;other;leisure;false;2398.0562361265856
67023;3;1176624.607087621;6108500.694115704;1191272.644406084;6119050.705606943;66996.0;2695.0;25676.28859726157;25676.28859726157;car;work;other;false;18051.80710478484
236140;3;1227080.958492491;6121019.533180032;1229463.8224431775;6121067.535246329;68727.0;972.0;2993.8630228343786;2993.8630228343786;car;work;home;true;2383.3473951252345
40937;3;1183846.5705669317;6133765.033314167;1184290.9936663073;6128906.748852238;64546.0;5166.0;0.0;6199.4104891482875;walk;leisure;home;true;4878.569442395464
127921;4;1176544.329850628;6108567.446090552;1176120.8228470224;6109108.489956358;65053.0;4664.0;1288.3503253479228;1288.3503253479228;car;work;leisure;false;687.0856182672952
131123;2;1210402.7999877578;6143345.712327206;1177880.4913876536;6110167.896858869;65016.0;4705.0;60434.3082348132;60434.3082348132;car;outside;home;true;46459.31549142105
90756;4;1175651.2615597679;6109342.215224612;1175226.030909808;6108368.962167401;68902.0;831.0;3325.976222874951;3325.976222874951;car;home;leisure;false;1062.0935076702924
243685;2;1228693.331065963;6111482.616778633;1228693.331065963;6111482.616778633;69747.0;0.0;0.0;0.0;car;leisure;home;true;0.0
13670;3;1201658.0170905893;6128193.143869597;1202408.2486732248;6128062.776882739;69365.0;423.0;2425.662826043809;2425.662826043809;car;home;other;false;761.4742141704107
55051;4;1182780.5856149634;6116436.2408833355;1178645.4387933281;6113111.200516646;67193.0;2612.0;12523.141711757566;12523.141711757566;car;home;leisure;false;5306.15988042166
56751;3;1182078.2061156654;6112677.562116854;1182583.940223288;6109614.984714389;68822.0;1027.0;8742.622312811733;8742.622312811733;car;home;other;false;3104.053371593732
134577;4;1181094.7144158154;6110572.735982839;1181294.1716057567;6111345.586028354;68520.0;1337.0;8378.051422172508;8378.051422172508;car;other;home;true;798.1731412871329
117535;0;1178363.8621894429;6109254.586589046;1176086.5317371215;6108446.373120733;31344.0;38529.0;4432.00192210482;4432.00192210482;car;home;work;false;2416.4939477335656
235223;3;1231111.0580724867;6123386.82252653;1228462.7174563282;6121572.091407519;68772.0;1121.0;4620.337787137991;4620.337787137991;car;work;home;true;3210.444993066119
