person_id;person_trip_id;origin_x;origin_y;destination_x;destination_y;departure_time;travel_time;vehicle_distance;routed_distance;mode;preceding_purpose;following_purpose;returning;euclidean_distance
6150;3;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;56700.0;35.0;0.0;0.0;car;leisure;other;false;0.0
406918;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;54000.0;2740.0;11157.988146415793;11805.117146445737;pt;education;home;true;0.0
421078;0;248502.06838900264;5167303.454075206;255719.09527938266;5166692.060215183;51300.0;5442.0;27214.933418678942;28788.504060924843;pt;home;leisure;false;7242.877852659303
107206;3;248502.06838900264;5167303.454075206;259433.49852164596;5165255.538462022;43727.0;13019.0;3091.8193525451534;17925.372924773135;pt;home;other;false;11121.60613866469
673988;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;48.0;0.0;0.0;car;work;home;true;0.0
687531;5;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;48.0;0.0;0.0;car;work;home;true;0.0
705483;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;48.0;0.0;0.0;car;shop;home;true;0.0
705689;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;48.0;0.0;0.0;car;education;home;true;0.0
9611;1;255719.09527938266;5166692.060215183;259433.49852164596;5165255.538462022;55800.0;949.0;4270.822515301289;4270.822515301289;car;work;home;true;3982.510036828385
108090;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;52874.0;3875.0;17997.447481933024;18685.293251254672;pt;leisure;home;true;0.0
650203;4;245574.73347235442;5164012.142324211;245574.73347235442;5164012.142324211;56700.0;59.0;0.0;0.0;car;other;other;false;0.0
710555;1;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;56340.0;421.0;0.0;505.3138628614892;walk;education;home;true;0.0
647365;1;245981.9067416243;5164163.917844173;248502.06838900264;5167303.454075206;55800.0;963.0;13328.907347140654;13328.907347140654;car;shop;shop;false;4025.9039326452908
3502;1;259433.49852164596;5165255.538462022;255719.09527938266;5166692.060215183;55800.0;963.0;0.0;7115.884973656333;car_passenger;education;home;true;3982.510036828385
753377;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;970.0;1834.5198794502235;2423.65474731465;pt;education;home;true;0.0
111215;0;248502.06838900264;5167303.454075206;255719.09527938266;5166692.060215183;46800.0;9973.0;6464.804436859162;16942.47658178753;pt;home;other;false;7242.877852659303
245532;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55800.0;977.0;327.6284310803462;1477.3465172823235;pt;education;other;false;0.0
114554;2;255719.09527938266;5166692.060215183;255719.09527938266;5166692.060215183;50456.0;6327.0;1748.3888500422654;8538.85068781218;pt;home;shop;false;0.0
472734;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;55200.0;1592.0;1237.133295212625;2572.849332160367;pt;education;leisure;false;0.0
375622;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;other;home;true;0.0
380389;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;home;leisure;false;0.0
384176;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;shop;home;true;0.0
395940;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
41120;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
424651;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;shop;false;0.0
429050;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
433595;1;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;work;home;true;0.0
441571;4;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;shop;home;true;0.0
465489;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;shop;home;true;0.0
474375;2;248502.06838900264;5167303.454075206;248502.06838900264;5167303.454075206;56700.0;96.0;0.0;0.0;car;home;leisure;false;0.0
